geom;"from_vertex_id";"to_vertex_id";"weight";"was_one_way";"group_id"
LINESTRING (37.599466 54.211929,37.59949 54.211924,37.59957 54.211908);129918;129920;.18825600000000;"false"
LINESTRING (37.590964 54.192815,37.591059 54.192822,37.591211 54.192834);262461;262459;6.19351199999999;"false"
LINESTRING (37.606554 54.186595,37.606625 54.186569,37.607206 54.186352);232135;232136;0.29252499999999;"true"
LINESTRING (37.604185 54.207189,37.603983 54.206812,37.603778 54.206391);57544;57546;2.66386400000000;"false"
LINESTRING (37.634765 54.195678,37.634541 54.195729,37.634427 54.195771);29152;29150;4.43927800000000;"false"
LINESTRING (37.595294 54.197437,37.595311 54.197523,37.595489 54.197508);262652;202380;1.41619599999999;"false"
LINESTRING (37.637147 54.241017,37.63649 54.239623,37.635714 54.239751);78702;125782;13.19401099999998;"false"
LINESTRING (37.637147 54.241017,37.63649 54.239623,37.635977 54.23849);78702;78700;91.10955699999999;"false"
LINESTRING (37.637147 54.241017,37.63649 54.239623,37.63726 54.239499);78702;125781;12.69048699999999;"false"
LINESTRING (37.600845 54.164105,37.600909 54.16394,37.601123 54.163469);79550;79548;3.04929199999999;"false"
LINESTRING (37.629623 54.236255,37.629599 54.236158,37.629558 54.236118);78441;78443;6.05164100000000;"false"
LINESTRING (37.586232 54.167799,37.586266 54.167829,37.586685 54.168202);174056;174057;3.60283100000000;"true"
LINESTRING (37.616011 54.201864,37.615922 54.201761,37.615789 54.201616);187622;187623;1.10930900000000;"true"
LINESTRING (37.665038 54.212276,37.664805 54.212165,37.664759 54.212143);165727;165728;3.41988500000000;"true"
LINESTRING (37.618933 54.20232,37.61906 54.202302,37.619192 54.202293);130191;130193;7.15450500000000;"false"
LINESTRING (37.622904 54.209902,37.622938 54.209896,37.623345 54.209815);25865;25867;0.29074900000000;"false"
LINESTRING (37.622904 54.209902,37.622938 54.209896,37.622856 54.209816);25865;25887;2.72392000000000;"false"
LINESTRING (37.570721 54.207819,37.57072 54.207881,37.57072 54.207914);202199;202201;0.49170200000000;"false"
LINESTRING (37.670317 54.209687,37.670428 54.20961,37.670463 54.209657);187294;11627;6.81807900000000;"false"
LINESTRING (37.670317 54.209687,37.670428 54.20961,37.670393 54.209567);187294;16588;6.54211600000000;"false"
LINESTRING (37.670317 54.209687,37.670428 54.20961,37.670479 54.209572);187294;298659;6.53104199999999;"false"
LINESTRING (37.636705 54.222977,37.636199 54.221835,37.635958 54.221758);90857;90885;48.99675400000001;"false"
LINESTRING (37.636705 54.222977,37.636199 54.221835,37.63603 54.221542);90857;90859;65.57582700000000;"false"
LINESTRING (37.636705 54.222977,37.636199 54.221835,37.636961 54.222036);90857;90884;85.38821799999999;"false"
LINESTRING (37.581594 54.224827,37.58179 54.224713,37.582114 54.22453);167240;167242;7.27822599999999;"false"
LINESTRING (37.570059 54.182923,37.56888 54.182816,37.568767 54.183158);39502;39447;16.33912300000000;"false"
LINESTRING (37.570059 54.182923,37.56888 54.182816,37.568956 54.182456);39502;39448;18.04665799999999;"false"
LINESTRING (37.635161 54.189703,37.634979 54.189636,37.634604 54.189512);5890;5892;1.97830400000000;"false"
LINESTRING (37.619446 54.250501,37.619355 54.250479,37.619189 54.250471);92579;92581;7.18820699999999;"false"
LINESTRING (37.602129 54.161278,37.60229 54.160784,37.602246 54.160731);79542;79540;2.40322499999999;"false"
LINESTRING (37.622566 54.209568,37.622359 54.2094,37.622312 54.209343);25889;25891;0.04194599999999;"false"
LINESTRING (37.616462 54.182934,37.616894 54.182773,37.617758 54.182456);8984;8985;9.71360400000000;"true"
LINESTRING (37.616462 54.182934,37.616894 54.182773,37.617847 54.183662);8984;190985;50.01561300000000;"true"
LINESTRING (37.616462 54.182934,37.616894 54.182773,37.615892 54.181838);8984;190986;56.03551400000000;"true"
LINESTRING (37.568878 54.206289,37.569033 54.206177,37.569258 54.206);91204;91202;0.56406200000000;"false"
LINESTRING (37.675991 54.213116,37.675933 54.213118,37.675367 54.213398);91987;91989;1.92266099999999;"false"
LINESTRING (37.61128 54.218772,37.611318 54.218842,37.611324 54.218854);250121;250119;.57149500000000;"false"
LINESTRING (37.65657 54.200776,37.656549 54.200754,37.656072 54.200228);165616;165614;9.04629300000000;"false"
LINESTRING (37.636811 54.161214,37.636871 54.161297,37.63704 54.161496);274070;274068;4.77403100000000;"false"
LINESTRING (37.606234 54.249229,37.606236 54.249299,37.606267 54.249413);112222;112220;0.58274000000000;"false"
LINESTRING (37.636325 54.199772,37.636872 54.200374,37.636801 54.200397);165396;165359;1.04607000000000;"true"
LINESTRING (37.636325 54.199772,37.636872 54.200374,37.63691 54.200416);165396;165397;1.09858500000000;"true"
LINESTRING (37.636325 54.199772,37.636872 54.200374,37.636959 54.200347);165396;165358;2.20346899999999;"true"
LINESTRING (37.660638 54.230362,37.661356 54.23037,37.661378 54.230829);125757;125755;7.79126499999999;"false"
LINESTRING (37.660638 54.230362,37.661356 54.23037,37.662017 54.230262);125757;259318;1.29445099999999;"false"
LINESTRING (37.594475 54.194495,37.595298 54.194567,37.595505 54.194585);233038;233036;7.75017699999999;"false"
LINESTRING (37.572919 54.180845,37.572757 54.180831,37.571704 54.180744);39420;39422;9.87444800000000;"false"
LINESTRING (37.590845 54.199046,37.590697 54.198721,37.590606 54.19854);299093;202170;8.42284000000000;"false"
LINESTRING (37.59204 54.195897,37.591544 54.195864,37.591375 54.195854);201986;201990;3.52128199999999;"false"
LINESTRING (37.613464 54.190575,37.612981 54.190842,37.612849 54.190723);113064;29541;8.90071499999999;"false"
LINESTRING (37.625786 54.175959,37.625647 54.17627,37.625641 54.176285);172092;172090;7.52567700000000;"false"
LINESTRING (37.61597 54.226517,37.616175 54.226597,37.616456 54.226703);167398;167400;7.78479200000000;"false"
LINESTRING (37.603915 54.216095,37.604039 54.216074,37.604113 54.216061);25845;25847;3.39245700000000;"false"
LINESTRING (37.67892 54.22669,37.679084 54.226719,37.679168 54.226852);300907;231109;6.92703300000000;"false"
LINESTRING (37.67892 54.22669,37.679084 54.226719,37.679268 54.226626);300907;300905;6.91104800000000;"false"
LINESTRING (37.575433 54.171954,37.575432 54.172032,37.575341 54.172436);187078;187080;4.01769000000000;"false"
LINESTRING (37.678251 54.228246,37.678421 54.228099,37.678566 54.227958);231096;231098;7.99332400000000;"false"
LINESTRING (37.570042 54.208774,37.570079 54.208762,37.570171 54.208692);201327;201329;2.60071800000000;"false"
LINESTRING (37.595461 54.19647,37.595424 54.196645,37.595387 54.196823);262640;262642;9.54381399999999;"false"
LINESTRING (37.596124 54.219396,37.596108 54.21941,37.596079 54.219422);57473;57471;.20078600000000;"false"
LINESTRING (37.598886 54.252415,37.598898 54.252434,37.598629 54.252808);253154;253156;7.38322999999999;"false"
LINESTRING (37.592319 54.191346,37.592062 54.191325,37.591892 54.19131);204175;204177;8.09671700000000;"false"
LINESTRING (37.570306 54.187466,37.570222 54.187431,37.569283 54.186655);39430;39432;12.46783600000000;"false"
LINESTRING (37.673411 54.198506,37.673855 54.198357,37.674327 54.198232);62881;62883;6.94743900000000;"false"
LINESTRING (37.673411 54.198506,37.673855 54.198357,37.673811 54.198268);62881;204468;3.56016400000000;"false"
LINESTRING (37.673411 54.198506,37.673855 54.198357,37.67449 54.198673);62881;204478;7.43852300000000;"false"
LINESTRING (37.677541 54.20407,37.677853 54.204231,37.677899 54.204254);18616;18614;1.00050699999999;"false"
LINESTRING (37.597966 54.161804,37.598264 54.162064,37.59848 54.16224);91400;91398;9.00894400000000;"false"
LINESTRING (37.597966 54.161804,37.598264 54.162064,37.597706 54.162274);91400;184898;8.10293000000000;"false"
LINESTRING (37.679176 54.218893,37.679275 54.218922,37.679369 54.21895);187470;187468;4.09694300000000;"false"
LINESTRING (37.618312 54.245827,37.618491 54.245801,37.618585 54.2458);78664;78662;8.05369000000000;"false"
LINESTRING (37.60503 54.185344,37.604358 54.184737,37.604337 54.184715);2422;2420;3.22286900000000;"false"
LINESTRING (37.579691 54.251921,37.579726 54.252111,37.579767 54.252346);176698;176700;7.48265200000000;"false"
LINESTRING (37.636195 54.245503,37.636371 54.245453,37.635753 54.244156);78424;78407;62.42405700000000;"false"
LINESTRING (37.636195 54.245503,37.636371 54.245453,37.636886 54.245297);78424;78422;0.38764599999999;"false"
LINESTRING (37.604716 54.207523,37.605045 54.207479,37.605194 54.207451);57444;57446;2.13510999999999;"false"
LINESTRING (37.632522 54.23792,37.63223 54.23796,37.63209 54.237997);229484;229486;9.45017899999999;"false"
LINESTRING (37.632522 54.23792,37.63223 54.23796,37.632149 54.237781);229484;23285;0.13340399999999;"false"
LINESTRING (37.632522 54.23792,37.63223 54.23796,37.632757 54.239054);229484;23286;45.91008800000000;"false"
LINESTRING (37.60894 54.220179,37.608719 54.220211,37.608119 54.220298);257653;257655;5.00733300000000;"false"
LINESTRING (37.620422 54.203414,37.61997 54.203549,37.619832 54.203563);57841;57839;2.07503599999999;"false"
LINESTRING (37.577101 54.170912,37.577186 54.170989,37.577262 54.171056);38675;38673;9.10753600000000;"false"
LINESTRING (37.615697 54.201156,37.615783 54.201251,37.615841 54.201318);187625;2601;0.37177300000000;"false"
LINESTRING (37.605722 54.188881,37.606087 54.189223,37.606129 54.189261);2451;2452;9.89025699999999;"true"
LINESTRING (37.61684 54.196415,37.616711 54.196319,37.616679 54.1963);494;496;6.52821600000000;"false"
LINESTRING (37.604066 54.190095,37.604051 54.190101,37.604001 54.19012);221869;221867;.07584200000000;"false"
LINESTRING (37.626912 54.225788,37.625433 54.226033,37.623414 54.226386);16606;16604;36.90735599999999;"false"
LINESTRING (37.626912 54.225788,37.625433 54.226033,37.625289 54.225739);16606;57474;33.78630499999999;"false"
LINESTRING (37.682603 54.189689,37.68308 54.189534,37.683192 54.189501);1028;1026;3.61788500000000;"false"
LINESTRING (37.631621 54.193472,37.63156 54.193523,37.631442 54.193648);187678;187676;2.85228599999999;"false"
LINESTRING (37.667913 54.235855,37.667881 54.235804,37.66702 54.235763);298303;78572;2.21454899999999;"false"
LINESTRING (37.633944 54.195973,37.633806 54.196028,37.633745 54.196063);29146;29144;6.43496100000000;"false"
LINESTRING (37.681489 54.19819,37.680842 54.197881,37.680351 54.197627);62907;62909;7.00108099999999;"false"
LINESTRING (37.659776 54.21125,37.6597 54.211199,37.659403 54.210994);29357;29355;7.35159800000000;"false"
LINESTRING (37.631167 54.19199,37.631081 54.192028,37.631042 54.192033);5784;5786;.64833200000000;"false"
LINESTRING (37.632358 54.193738,37.63235 54.193868,37.632344 54.194006);187682;187683;9.82560700000000;"true"
LINESTRING (37.641292 54.226843,37.640822 54.226666,37.640379 54.226491);229537;229535;1.07530199999999;"false"
LINESTRING (37.641292 54.226843,37.640822 54.226666,37.640236 54.227192);229537;76919;06.05216000000000;"false"
LINESTRING (37.575616 54.238964,37.57579 54.239161,37.575818 54.239216);226266;226268;1.00957100000000;"false"
LINESTRING (37.606038 54.210738,37.60602 54.210741,37.60534 54.210865);129937;129935;7.52255400000000;"false"
LINESTRING (37.606038 54.210738,37.60602 54.210741,37.606549 54.211868);129937;57845;31.20499300000000;"false"
LINESTRING (37.630351 54.238276,37.630121 54.2383,37.629864 54.238344);229492;229494;2.57500900000000;"false"
LINESTRING (37.57666 54.245169,37.576577 54.245061,37.576564 54.244923);202867;202869;8.54194899999999;"false"
LINESTRING (37.572726 54.169203,37.572782 54.169181,37.572887 54.169141);38596;38598;2.56357800000000;"false"
LINESTRING (37.682538 54.195309,37.682498 54.195337,37.682337 54.195448);187346;187344;0.28312199999999;"false"
LINESTRING (37.662635 54.202827,37.662594 54.202822,37.66248 54.202804);29700;29702;0.40472499999999;"false"
LINESTRING (37.632972 54.230867,37.632573 54.230922,37.632213 54.230998);132090;132092;1.54638200000000;"false"
LINESTRING (37.672139 54.20288,37.672305 54.202961,37.672808 54.203208);28919;28921;6.72814499999999;"false"
LINESTRING (37.63909 54.163798,37.639378 54.164119,37.639517 54.164273);274060;274058;9.71364299999999;"false"
LINESTRING (37.640088 54.186203,37.639105 54.186628,37.63906 54.186602);298486;6008;3.63754000000000;"false"
LINESTRING (37.640088 54.186203,37.639105 54.186628,37.638112 54.187055);298486;298488;59.69843700000001;"false"
LINESTRING (37.640088 54.186203,37.639105 54.186628,37.639791 54.187145);298486;6007;52.28622300000000;"false"
LINESTRING (37.61402 54.165048,37.613386 54.164944,37.61301 54.165707);95347;79610;31.08882900000000;"false"
LINESTRING (37.61402 54.165048,37.613386 54.164944,37.613272 54.164927);95347;95345;0.48430599999999;"false"
LINESTRING (37.636135 54.246206,37.635963 54.245977,37.63592 54.245839);229438;229440;3.36395699999999;"false"
LINESTRING (37.594757 54.219595,37.594759 54.219672,37.59486 54.219829);57582;57584;7.13904099999999;"false"
LINESTRING (37.662765 54.19581,37.662768 54.195778,37.662769 54.195759);1086;1084;.62669100000000;"false"
LINESTRING (37.568813 54.24985,37.568636 54.249899,37.56856 54.249928);165101;165099;8.63505700000000;"false"
LINESTRING (37.578098 54.198003,37.578151 54.197954,37.578197 54.197922);65135;65136;1.06947600000000;"true"
LINESTRING (37.611764 54.175324,37.612006 54.175522,37.612127 54.175613);265561;265563;9.94909299999999;"false"
LINESTRING (37.601975 54.166356,37.602027 54.166338,37.601385 54.165762);299986;57030;0.45341299999999;"false"
LINESTRING (37.601975 54.166356,37.602027 54.166338,37.602145 54.166441);299986;57031;7.82764999999999;"false"
LINESTRING (37.578274 54.165257,37.578423 54.165201,37.578458 54.165175);38524;38526;5.17559800000000;"false"
LINESTRING (37.601671 54.21936,37.601637 54.219274,37.601555 54.219073);60223;60225;2.80588000000000;"false"
LINESTRING (37.640142 54.199324,37.639852 54.199422,37.639834 54.199427);165389;165391;3.11645499999999;"false"
LINESTRING (37.609118 54.185463,37.609065 54.185414,37.609032 54.185383);202124;202122;0.48084800000000;"false"
LINESTRING (37.578383 54.165049,37.578351 54.165021,37.578163 54.164853);6535;6533;6.01370700000000;"false"
LINESTRING (37.619543 54.249783,37.619167 54.249857,37.618317 54.250067);229367;229365;5.70532400000000;"false"
LINESTRING (37.569986 54.247154,37.569959 54.247096,37.569885 54.246984);255441;255439;0.01080400000000;"false"
LINESTRING (37.576285 54.184147,37.576279 54.184167,37.576192 54.184516);30455;30453;1.39507600000000;"false"
LINESTRING (37.576285 54.184147,37.576279 54.184167,37.575103 54.184049);30455;38482;9.87484700000000;"false"
LINESTRING (37.63209 54.237997,37.63223 54.23796,37.632149 54.237781);229487;23285;0.57488199999999;"false"
LINESTRING (37.63209 54.237997,37.63223 54.23796,37.632757 54.239054);229487;23286;36.35156699999998;"false"
LINESTRING (37.63209 54.237997,37.63223 54.23796,37.632522 54.23792);229487;229485;9.45017899999999;"false"
LINESTRING (37.682661 54.195226,37.682743 54.19517,37.682839 54.195101);187347;89812;8.07231700000000;"false"
LINESTRING (37.682661 54.195226,37.682743 54.19517,37.68284 54.195211);187347;23485;6.01895700000000;"false"
LINESTRING (37.582227 54.16929,37.582679 54.169119,37.582719 54.169103);2084;2082;8.20235799999999;"false"
LINESTRING (37.6441 54.212354,37.643764 54.212373,37.64366 54.212376);16591;16593;8.69588999999999;"false"
LINESTRING (37.623225 54.207863,37.623186 54.207784,37.623172 54.207753);25726;25724;2.71769699999999;"false"
LINESTRING (37.623225 54.207863,37.623186 54.207784,37.622521 54.207901);25726;25896;4.24306399999999;"false"
LINESTRING (37.57202 54.238453,37.572092 54.238484,37.572221 54.238553);226560;226562;7.15382999999999;"false"
LINESTRING (37.624832 54.190857,37.624615 54.191329,37.624381 54.19143);459;464;3.32414400000000;"false"
LINESTRING (37.570476 54.190903,37.570675 54.190654,37.570779 54.19053);21813;250355;5.88887400000000;"false"
LINESTRING (37.619588 54.203581,37.619482 54.203585,37.619354 54.203588);57837;57835;5.22893099999999;"false"
LINESTRING (37.635811 54.198973,37.63561 54.19905,37.635577 54.199048);164776;699;7.72477800000000;"false"
LINESTRING (37.635811 54.198973,37.63561 54.19905,37.635694 54.19911);164776;165395;4.18933900000000;"false"
LINESTRING (37.612241 54.194501,37.612249 54.194502,37.61237 54.19451);98340;98341;.46242900000000;"true"
LINESTRING (37.627776 54.249026,37.627787 54.249387,37.627924 54.249888);92527;92529;6.55411100000000;"false"
LINESTRING (37.584621 54.251957,37.584839 54.251982,37.585118 54.252091);176532;176534;6.26730599999999;"false"
LINESTRING (37.672825 54.20079,37.672752 54.200774,37.672605 54.20074);18653;18655;5.33101600000000;"false"
LINESTRING (37.672825 54.20079,37.672752 54.200774,37.672933 54.200585);18653;95111;9.08342400000000;"false"
LINESTRING (37.642939 54.237422,37.643461 54.238485,37.643614 54.238791);92669;92671;58.45002199999999;"false"
LINESTRING (37.642939 54.237422,37.643461 54.238485,37.644016 54.238395);92669;125771;60.42219800000000;"false"
LINESTRING (37.642939 54.237422,37.643461 54.238485,37.642904 54.238578);92669;125772;60.64927199999999;"false"
LINESTRING (37.641029 54.174364,37.640956 54.174363,37.640893 54.174347);73941;73942;.24902700000000;"true"
LINESTRING (37.627638 54.191382,37.627738 54.191461,37.627783 54.191496);145489;145491;5.84051599999999;"false"
LINESTRING (37.626994 54.233904,37.627306 54.233484,37.627343 54.233442);90963;90965;6.15365100000000;"false"
LINESTRING (37.594073 54.206346,37.594108 54.206416,37.594156 54.206507);25697;25699;8.62978000000000;"false"
LINESTRING (37.634431 54.25093,37.634472 54.250807,37.634367 54.250658);229381;229379;1.90339900000000;"false"
LINESTRING (37.576694 54.196081,37.576693 54.19611,37.576656 54.19619);250289;250287;2.38760699999999;"false"
LINESTRING (37.639055 54.22461,37.63878 54.223889,37.638746 54.223863);90873;90875;5.80567999999999;"false"
LINESTRING (37.639437 54.201327,37.639468 54.201317,37.639645 54.20126);29441;29443;5.43053800000000;"false"
LINESTRING (37.623412 54.223484,37.622734 54.223592,37.623204 54.224631);92804;92799;65.20030499999998;"false"
LINESTRING (37.623412 54.223484,37.622734 54.223592,37.622119 54.223677);92804;92802;6.76412200000000;"false"
